feature,count0@False,count1@False,count0@True,count1@True,ratio10False,ratio1TF
parameter,6916,208,2183,115,0.03007518796992481,0.5528846153846154
relying,7086,38,2277,21,0.005362686988427886,0.5526315789473685
inferred,7095,29,2282,16,0.00408738548273432,0.5517241379310345
minimizes,7095,29,2282,16,0.00408738548273432,0.5517241379310345
prior,6890,234,2169,129,0.033962264150943396,0.5512820512820513
dirichlet,7084,40,2276,22,0.00564652738565782,0.55
decompose,7104,20,2287,11,0.002815315315315315,0.55
2009,7104,20,2287,11,0.002815315315315315,0.55
decomposition,7042,82,2253,45,0.011644419199091167,0.5487804878048781
activations,7093,31,2281,17,0.0043705061328069925,0.5483870967741935
favorably,7093,31,2281,17,0.0043705061328069925,0.5483870967741935
approximating,7093,31,2281,17,0.0043705061328069925,0.5483870967741935
approximations,7051,73,2258,40,0.010353141398383208,0.547945205479452
rates,7018,106,2240,58,0.015104018238814477,0.5471698113207547
lstm,6972,152,2215,83,0.021801491681009755,0.5460526315789473
joint,6961,163,2209,89,0.023416175836805057,0.5460122699386503
attentive,7113,11,2292,6,0.0015464642204414453,0.5454545454545454
mentions,7102,22,2286,12,0.0030977189524077726,0.5454545454545454
querying,7102,22,2286,12,0.0030977189524077726,0.5454545454545454
rbm,7113,11,2292,6,0.0015464642204414453,0.5454545454545454
freebase,7113,11,2292,6,0.0015464642204414453,0.5454545454545454
retains,7113,11,2292,6,0.0015464642204414453,0.5454545454545454
resolves,7113,11,2292,6,0.0015464642204414453,0.5454545454545454
enrich,7113,11,2292,6,0.0015464642204414453,0.5454545454545454
coherence,7102,22,2286,12,0.0030977189524077726,0.5454545454545454
simplest,7113,11,2292,6,0.0015464642204414453,0.5454545454545454
comparably,7113,11,2292,6,0.0015464642204414453,0.5454545454545454
consistently,7058,66,2262,36,0.009351090960612072,0.5454545454545454
sharp,7113,11,2292,6,0.0015464642204414453,0.5454545454545454
restricting,7113,11,2292,6,0.0015464642204414453,0.5454545454545454
nist,7113,11,2292,6,0.0015464642204414453,0.5454545454545454
continuation,7113,11,2292,6,0.0015464642204414453,0.5454545454545454
cache,7113,11,2292,6,0.0015464642204414453,0.5454545454545454
horizon,7091,33,2280,18,0.0046537864899167955,0.5454545454545454
crfs,7113,11,2292,6,0.0015464642204414453,0.5454545454545454
leverage,7036,88,2250,48,0.012507106310403639,0.5454545454545454
compete,7113,11,2292,6,0.0015464642204414453,0.5454545454545454
achieving,7010,114,2236,62,0.016262482168330955,0.543859649122807
solely,7100,24,2285,13,0.0033802816901408453,0.5416666666666666
replacing,7100,24,2285,13,0.0033802816901408453,0.5416666666666666
adversarial,7015,109,2239,59,0.015538132573057733,0.5412844036697247
kernels,7063,61,2265,33,0.008636556703950162,0.5409836065573771
promise,7087,37,2278,20,0.005220826866092846,0.5405405405405406
observations,6987,137,2224,74,0.0196078431372549,0.5401459854014599
black,7074,50,2271,27,0.007068136839129205,0.54
pairs,6972,152,2216,82,0.021801491681009755,0.5394736842105263
competing,7085,39,2277,21,0.005504587155963303,0.5384615384615384
voting,7085,39,2277,21,0.005504587155963303,0.5384615384615384
interpretable,7072,52,2270,28,0.007352941176470588,0.5384615384615384
transductive,7111,13,2291,7,0.0018281535648994515,0.5384615384615384
manifolds,7111,13,2291,7,0.0018281535648994515,0.5384615384615384
demanding,7111,13,2291,7,0.0018281535648994515,0.5384615384615384
alexnet,7111,13,2291,7,0.0018281535648994515,0.5384615384615384
robustly,7111,13,2291,7,0.0018281535648994515,0.5384615384615384
finer,7111,13,2291,7,0.0018281535648994515,0.5384615384615384
composing,7111,13,2291,7,0.0018281535648994515,0.5384615384615384
super,7098,26,2284,14,0.003663003663003663,0.5384615384615384
arts,7111,13,2291,7,0.0018281535648994515,0.5384615384615384
tokens,7098,26,2284,14,0.003663003663003663,0.5384615384615384
twice,7111,13,2291,7,0.0018281535648994515,0.5384615384615384
assumes,7098,26,2284,14,0.003663003663003663,0.5384615384615384
finite,6984,140,2223,75,0.02004581901489118,0.5357142857142857
arbitrarily,7096,28,2283,15,0.003945885005636978,0.5357142857142857
simple,6569,555,2001,297,0.08448774547115238,0.5351351351351351
transfer,7021,103,2243,55,0.014670274889616863,0.5339805825242718
mixtures,7109,15,2290,8,0.0021100014066676043,0.5333333333333333
imitation,7109,15,2290,8,0.0021100014066676043,0.5333333333333333
worker,7109,15,2290,8,0.0021100014066676043,0.5333333333333333
discovers,7109,15,2290,8,0.0021100014066676043,0.5333333333333333
introduce,6525,599,1979,319,0.0918007662835249,0.5325542570951586
requiring,7047,77,2257,41,0.010926635447708244,0.5324675324675324
bounded,7028,96,2247,51,0.013659647125782584,0.53125
develop,6751,373,2100,198,0.05525107391497556,0.5308310991957105
discourse,7075,49,2272,26,0.006925795053003533,0.5306122448979592
gap,7026,98,2246,52,0.01394819242812411,0.5306122448979592
demonstrate,6287,837,1854,444,0.13313185939239702,0.5304659498207885
token,7107,17,2289,9,0.002392007879555368,0.5294117647058824
weaker,7107,17,2289,9,0.002392007879555368,0.5294117647058824
correction,7090,34,2280,18,0.004795486600846262,0.5294117647058824
rounds,7107,17,2289,9,0.002392007879555368,0.5294117647058824
alpha,7107,17,2289,9,0.002392007879555368,0.5294117647058824
variants,7003,121,2234,64,0.01727830929601599,0.5289256198347108
dominant,7105,19,2288,10,0.0026741731175228714,0.5263157894736842
invariance,7105,19,2288,10,0.0026741731175228714,0.5263157894736842
establishing,7105,19,2288,10,0.0026741731175228714,0.5263157894736842
mnist,7029,95,2248,50,0.013515436050647318,0.5263157894736842
prohibitive,7105,19,2288,10,0.0026741731175228714,0.5263157894736842
eliminating,7105,19,2288,10,0.0026741731175228714,0.5263157894736842
learner,7046,78,2257,41,0.01107011070110701,0.5256410256410257
layers,6943,181,2203,95,0.02606942243986749,0.5248618784530387
preserves,7103,21,2287,11,0.0029564972546811206,0.5238095238095238
ner,7103,21,2287,11,0.0029564972546811206,0.5238095238095238
consider,6713,411,2083,215,0.061224489795918366,0.5231143552311436
millions,7080,44,2275,23,0.0062146892655367235,0.5227272727272727
compressed,7101,23,2286,12,0.0032389804252922123,0.5217391304347826
connection,7055,69,2262,36,0.009780297661233167,0.5217391304347826
vectors,6940,184,2202,96,0.026512968299711816,0.5217391304347826
ensuring,7101,23,2286,12,0.0032389804252922123,0.5217391304347826
occurrences,7101,23,2286,12,0.0032389804252922123,0.5217391304347826
receives,7099,25,2285,13,0.003521622763769545,0.52
block,7074,50,2272,26,0.007068136839129205,0.52
observation,7020,104,2244,54,0.014814814814814815,0.5192307692307693
fixed,6966,158,2216,82,0.02268159632500718,0.5189873417721519
almost,7018,106,2243,55,0.015104018238814477,0.5188679245283019
require,6885,239,2174,124,0.034713144517066086,0.5188284518828452
distant,7097,27,2284,14,0.003804424404678033,0.5185185185185185
activation,7066,58,2268,30,0.008208321539767903,0.5172413793103449
estimate,6973,151,2220,78,0.021654954825756488,0.5165562913907285
opposed,7093,31,2282,16,0.0043705061328069925,0.5161290322580645
remains,7029,95,2249,49,0.013515436050647318,0.5157894736842106
statistics,7029,95,2249,49,0.013515436050647318,0.5157894736842106
function,6538,586,1996,302,0.0896298562251453,0.515358361774744
canonical,7091,33,2281,17,0.0046537864899167955,0.5151515151515151
quantify,7091,33,2281,17,0.0046537864899167955,0.5151515151515151
poorly,7091,33,2281,17,0.0046537864899167955,0.5151515151515151
prediction,6718,406,2089,209,0.06043465317058649,0.5147783251231527
generalization,6918,206,2192,106,0.029777392309916162,0.5145631067961165
capacity,7054,70,2262,36,0.009923447689254324,0.5142857142857142
geometry,7087,37,2279,19,0.005220826866092846,0.5135135135135135
codes,7087,37,2279,19,0.005220826866092846,0.5135135135135135
overfitting,7081,43,2276,22,0.006072588617426917,0.5116279069767442
noise,6936,188,2202,96,0.02710495963091119,0.5106382978723404
naturally,7022,102,2246,52,0.01452577613215608,0.5098039215686274
exactly,7073,51,2272,26,0.007210518874593524,0.5098039215686274
active,7020,104,2245,53,0.014814814814814815,0.5096153846153846
character,7016,108,2243,55,0.01539338654503991,0.5092592592592593
max,7069,55,2270,28,0.007780449851464139,0.509090909090909
leveraging,7069,55,2270,28,0.007780449851464139,0.509090909090909
responses,7067,57,2269,29,0.008065657280316966,0.5087719298245614
chain,7053,71,2262,36,0.010066638309939034,0.5070422535211268
recurrent,6800,324,2134,164,0.04764705882352941,0.5061728395061729
variable,6956,168,2213,85,0.024151811385853938,0.5059523809523809
hidden,6942,182,2206,92,0.026217228464419477,0.5054945054945055
points,6926,198,2198,100,0.028587929540860525,0.5050505050505051
neural,5868,1256,1666,632,0.2140422631220177,0.5031847133757962
state,5836,1288,1650,648,0.22069910897875258,0.5031055900621118
sentences,6937,187,2204,94,0.026956897794435636,0.5026737967914439
packages,7118,6,2295,3,0.0008429334082607474,0.5
parsimonious,7118,6,2295,3,0.0008429334082607474,0.5
flickr,7118,6,2295,3,0.0008429334082607474,0.5
therein,7118,6,2295,3,0.0008429334082607474,0.5
gaussians,7116,8,2294,4,0.0011242270938729624,0.5
unannotated,7112,12,2292,6,0.001687289088863892,0.5
compatibility,7112,12,2292,6,0.001687289088863892,0.5
cumulative,7100,24,2286,12,0.0033802816901408453,0.5
fulfill,7118,6,2295,3,0.0008429334082607474,0.5
admits,7110,14,2291,7,0.001969057665260197,0.5
62,7112,12,2292,6,0.001687289088863892,0.5
induction,7094,30,2283,15,0.00422892585283338,0.5
ocr,7118,6,2295,3,0.0008429334082607474,0.5
extra,7090,34,2281,17,0.004795486600846262,0.5
hinder,7118,6,2295,3,0.0008429334082607474,0.5
fitted,7116,8,2294,4,0.0011242270938729624,0.5
multiscale,7118,6,2295,3,0.0008429334082607474,0.5
constrains,7116,8,2294,4,0.0011242270938729624,0.5
scarcity,7118,6,2295,3,0.0008429334082607474,0.5
framed,7118,6,2295,3,0.0008429334082607474,0.5
foreground,7116,8,2294,4,0.0011242270938729624,0.5
optimum,7072,52,2272,26,0.007352941176470588,0.5
bottleneck,7090,34,2281,17,0.004795486600846262,0.5
myopic,7118,6,2295,3,0.0008429334082607474,0.5
clarify,7116,8,2294,4,0.0011242270938729624,0.5
shortcoming,7116,8,2294,4,0.0011242270938729624,0.5
gan,7104,20,2288,10,0.002815315315315315,0.5
coupling,7104,20,2288,10,0.002815315315315315,0.5
loopy,7116,8,2294,4,0.0011242270938729624,0.5
genomic,7116,8,2294,4,0.0011242270938729624,0.5
bi,7090,34,2281,17,0.004795486600846262,0.5
embed,7100,24,2286,12,0.0033802816901408453,0.5
55,7114,10,2293,5,0.0014056789429294349,0.5
orthographic,7116,8,2294,4,0.0011242270938729624,0.5
neighbours,7118,6,2295,3,0.0008429334082607474,0.5
entailment,7088,36,2280,18,0.005079006772009029,0.5
el,7118,6,2295,3,0.0008429334082607474,0.5
mere,7118,6,2295,3,0.0008429334082607474,0.5
32,7110,14,2291,7,0.001969057665260197,0.5
match,7056,68,2264,34,0.00963718820861678,0.5
derives,7110,14,2291,7,0.001969057665260197,0.5
expresses,7116,8,2294,4,0.0011242270938729624,0.5
discounted,7110,14,2291,7,0.001969057665260197,0.5
separable,7104,20,2288,10,0.002815315315315315,0.5
posit,7116,8,2294,4,0.0011242270938729624,0.5
white,7112,12,2292,6,0.001687289088863892,0.5
compelling,7114,10,2293,5,0.0014056789429294349,0.5
gating,7110,14,2291,7,0.001969057665260197,0.5
paced,7118,6,2295,3,0.0008429334082607474,0.5
handful,7114,10,2293,5,0.0014056789429294349,0.5
allocating,7118,6,2295,3,0.0008429334082607474,0.5
colt,7118,6,2295,3,0.0008429334082607474,0.5
margins,7116,8,2294,4,0.0011242270938729624,0.5
gaps,7110,14,2291,7,0.001969057665260197,0.5
collapse,7118,6,2295,3,0.0008429334082607474,0.5
f_1,7118,6,2295,3,0.0008429334082607474,0.5
positively,7116,8,2294,4,0.0011242270938729624,0.5
calibrated,7112,12,2292,6,0.001687289088863892,0.5
highway,7110,14,2291,7,0.001969057665260197,0.5
communicated,7118,6,2295,3,0.0008429334082607474,0.5
overfit,7118,6,2295,3,0.0008429334082607474,0.5
dramatically,7086,38,2279,19,0.005362686988427886,0.5
textit,7100,24,2286,12,0.0033802816901408453,0.5
digit,7104,20,2288,10,0.002815315315315315,0.5
adjust,7110,14,2291,7,0.001969057665260197,0.5
seemingly,7114,10,2293,5,0.0014056789429294349,0.5
attend,7114,10,2293,5,0.0014056789429294349,0.5
stay,7118,6,2295,3,0.0008429334082607474,0.5
poor,7080,44,2276,22,0.0062146892655367235,0.5
auto,7080,44,2276,22,0.0062146892655367235,0.5
minibatch,7118,6,2295,3,0.0008429334082607474,0.5
augments,7118,6,2295,3,0.0008429334082607474,0.5
dubbed,7116,8,2294,4,0.0011242270938729624,0.5
superior,7010,114,2241,57,0.016262482168330955,0.5
copy,7116,8,2294,4,0.0011242270938729624,0.5
repetition,7118,6,2295,3,0.0008429334082607474,0.5
explicitly,7010,114,2241,57,0.016262482168330955,0.5
setups,7112,12,2292,6,0.001687289088863892,0.5
chunking,7112,12,2292,6,0.001687289088863892,0.5
blending,7118,6,2295,3,0.0008429334082607474,0.5
abc,7118,6,2295,3,0.0008429334082607474,0.5
dissimilar,7114,10,2293,5,0.0014056789429294349,0.5
qualitatively,7098,26,2285,13,0.003663003663003663,0.5
partitioned,7114,10,2293,5,0.0014056789429294349,0.5
infinity,7116,8,2294,4,0.0011242270938729624,0.5
accessed,7114,10,2293,5,0.0014056789429294349,0.5
circumvent,7114,10,2293,5,0.0014056789429294349,0.5
surprise,7118,6,2295,3,0.0008429334082607474,0.5
gold,7092,32,2282,16,0.0045121263395375075,0.5
strict,7102,22,2287,11,0.0030977189524077726,0.5
intrinsically,7114,10,2293,5,0.0014056789429294349,0.5
trajectories,7096,28,2284,14,0.003945885005636978,0.5
opens,7106,18,2289,9,0.0025330706445257528,0.5
ensembles,7096,28,2284,14,0.003945885005636978,0.5
minima,7106,18,2289,9,0.0025330706445257528,0.5
complement,7092,32,2282,16,0.0045121263395375075,0.5
exhibits,7080,44,2276,22,0.0062146892655367235,0.5
spike,7118,6,2295,3,0.0008429334082607474,0.5
shannon,7114,10,2293,5,0.0014056789429294349,0.5
casting,7118,6,2295,3,0.0008429334082607474,0.5
decoded,7118,6,2295,3,0.0008429334082607474,0.5
severely,7112,12,2292,6,0.001687289088863892,0.5
finance,7112,12,2292,6,0.001687289088863892,0.5
powered,7116,8,2294,4,0.0011242270938729624,0.5
reject,7116,8,2294,4,0.0011242270938729624,0.5
appropriately,7106,18,2289,9,0.0025330706445257528,0.5
agree,7114,10,2293,5,0.0014056789429294349,0.5
authored,7118,6,2295,3,0.0008429334082607474,0.5
mono,7118,6,2295,3,0.0008429334082607474,0.5
keyphrases,7118,6,2295,3,0.0008429334082607474,0.5
encompasses,7116,8,2294,4,0.0011242270938729624,0.5
discontinuous,7118,6,2295,3,0.0008429334082607474,0.5
parametrized,7116,8,2294,4,0.0011242270938729624,0.5
nearly,7064,60,2268,30,0.008493771234428085,0.5
imputation,7116,8,2294,4,0.0011242270938729624,0.5
prioritized,7116,8,2294,4,0.0011242270938729624,0.5
backbone,7116,8,2294,4,0.0011242270938729624,0.5
citations,7116,8,2294,4,0.0011242270938729624,0.5
zero,7038,86,2255,43,0.012219380505825519,0.5
proceeds,7118,6,2295,3,0.0008429334082607474,0.5
near,7016,108,2244,54,0.01539338654503991,0.5
projected,7094,30,2283,15,0.00422892585283338,0.5
epochs,7116,8,2294,4,0.0011242270938729624,0.5
depend,7050,74,2261,37,0.01049645390070922,0.5
push,7116,8,2294,4,0.0011242270938729624,0.5
referential,7118,6,2295,3,0.0008429334082607474,0.5
beat,7112,12,2292,6,0.001687289088863892,0.5
ignores,7108,16,2290,8,0.0022509848058525606,0.5
eight,7104,20,2288,10,0.002815315315315315,0.5
spirit,7114,10,2293,5,0.0014056789429294349,0.5
overcomes,7108,16,2290,8,0.0022509848058525606,0.5
shift,7084,40,2278,20,0.00564652738565782,0.5
leq,7118,6,2295,3,0.0008429334082607474,0.5
except,7108,16,2290,8,0.0022509848058525606,0.5
trains,7102,22,2287,11,0.0030977189524077726,0.5
grown,7118,6,2295,3,0.0008429334082607474,0.5
bigger,7116,8,2294,4,0.0011242270938729624,0.5
compositions,7114,10,2293,5,0.0014056789429294349,0.5
maker,7108,16,2290,8,0.0022509848058525606,0.5
pooling,7082,42,2277,21,0.005930528099406947,0.5
fastest,7112,12,2292,6,0.001687289088863892,0.5
house,7114,10,2293,5,0.0014056789429294349,0.5
lifting,7118,6,2295,3,0.0008429334082607474,0.5
lift,7118,6,2295,3,0.0008429334082607474,0.5
linguistically,7108,16,2290,8,0.0022509848058525606,0.5
comparisons,7078,46,2275,23,0.0064990110200621645,0.5
operates,7096,28,2284,14,0.003945885005636978,0.5
auxiliary,7092,32,2282,16,0.0045121263395375075,0.5
restrict,7108,16,2290,8,0.0022509848058525606,0.5
prize,7118,6,2295,3,0.0008429334082607474,0.5
simplex,7118,6,2295,3,0.0008429334082607474,0.5
pixels,7098,26,2285,13,0.003663003663003663,0.5
chen,7116,8,2294,4,0.0011242270938729624,0.5
crafting,7116,8,2294,4,0.0011242270938729624,0.5
distortions,7116,8,2294,4,0.0011242270938729624,0.5
tunable,7118,6,2295,3,0.0008429334082607474,0.5
copies,7118,6,2295,3,0.0008429334082607474,0.5
evoke,7122,2,2297,1,0.0002808199943836001,0.5
disadvantage,7120,4,2296,2,0.0005617977528089888,0.5
renyi,7120,4,2296,2,0.0005617977528089888,0.5
manpower,7122,2,2297,1,0.0002808199943836001,0.5
mimicking,7120,4,2296,2,0.0005617977528089888,0.5
syllabification,7122,2,2297,1,0.0002808199943836001,0.5
discard,7120,4,2296,2,0.0005617977528089888,0.5
sweeping,7122,2,2297,1,0.0002808199943836001,0.5
deconvolutional,7120,4,2296,2,0.0005617977528089888,0.5
_1,7120,4,2296,2,0.0005617977528089888,0.5
swap,7122,2,2297,1,0.0002808199943836001,0.5
wmt16,7120,4,2296,2,0.0005617977528089888,0.5
scalably,7122,2,2297,1,0.0002808199943836001,0.5
svg,7122,2,2297,1,0.0002808199943836001,0.5
fi,7120,4,2296,2,0.0005617977528089888,0.5
initiated,7120,4,2296,2,0.0005617977528089888,0.5
2nd,7122,2,2297,1,0.0002808199943836001,0.5
interlingua,7122,2,2297,1,0.0002808199943836001,0.5
pronoun,7120,4,2296,2,0.0005617977528089888,0.5
discarded,7120,4,2296,2,0.0005617977528089888,0.5
blacklist,7122,2,2297,1,0.0002808199943836001,0.5
instrumented,7122,2,2297,1,0.0002808199943836001,0.5
surrounded,7122,2,2297,1,0.0002808199943836001,0.5
instructional,7122,2,2297,1,0.0002808199943836001,0.5
dev,7122,2,2297,1,0.0002808199943836001,0.5
wavelets,7122,2,2297,1,0.0002808199943836001,0.5
percepts,7120,4,2296,2,0.0005617977528089888,0.5
surprised,7122,2,2297,1,0.0002808199943836001,0.5
