feature,count0@False,count1@False,count0@True,count1@True
marine,7122,2,2298,0
maritime,7122,2,2298,0
bln,7122,2,2298,0
desk,7122,2,2298,0
blobs,7122,2,2298,0
marketers,7122,2,2298,0
mcd,7122,2,2298,0
flame,7122,2,2298,0
sanders,7122,2,2298,0
san,7122,2,2298,0
markings,7122,2,2298,0
blogosphere,7122,2,2298,0
foaf,7122,2,2298,0
marl,7122,2,2298,0
saliences,7122,2,2298,0
marquardt,7122,2,2298,0
bob,7122,2,2298,0
rush,7122,2,2298,0
matrixes,7122,2,2298,0
matroids,7122,2,2298,0
rsd,7122,2,2298,0
spi,7122,2,2298,0
kohkiloye,7122,2,2298,0
discouraged,7122,2,2298,0
skewness,7122,2,2298,0
asg,7122,2,2298,0
dyads,7122,2,2298,0
slave,7122,2,2298,0
backtracks,7122,2,2298,0
1957,7122,2,2298,0
bacteria,7122,2,2298,0
ascertaining,7122,2,2298,0
dynasties,7122,2,2298,0
e5,7122,2,2298,0
1900,7122,2,2298,0
sinusoidal,7122,2,2298,0
iscas,7122,2,2298,0
lexicalization,7122,2,2298,0
lexica,7122,2,2298,0
sla,7122,2,2298,0
disprove,7122,2,2298,0
bahdanau,7122,2,2298,0
bacterial,7122,2,2298,0
isolating,7122,2,2298,0
leo,7122,2,2298,0
displaced,7122,2,2298,0
lesions,7122,2,2298,0
isodata,7122,2,2298,0
skilled,7122,2,2298,0
lesson,7122,2,2298,0
ascii,7122,2,2298,0
strengthened,7122,2,2298,0
wordcount,7122,2,2298,0
conceivable,7122,2,2298,0
distract,7122,2,2298,0
snn,7122,2,2298,0
iscx,7122,2,2298,0
ballot,7122,2,2298,0
snm,7122,2,2298,0
slps,7122,2,2298,0
sls,7122,2,2298,0
francisco,7122,2,2298,0
sonorants,7122,2,2298,0
1980s,7122,2,2298,0
1981,7122,2,2298,0
babelnet,7122,2,2298,0
dissertation,7122,2,2298,0
worms,7122,2,2298,0
slide,7122,2,2298,0
stud,7122,2,2298,0
dwt,7122,2,2298,0
legitimately,7122,2,2298,0
figuring,7122,2,2298,0
disrupted,7122,2,2298,0
bac,7122,2,2298,0
wheelchair,7122,2,2298,0
figer,7122,2,2298,0
stresses,7122,2,2298,0
slowest,7122,2,2298,0
stretch,7122,2,2298,0
learning4j,7122,2,2298,0
backchannel,7122,2,2298,0
france,7122,2,2298,0
gale,7122,2,2298,0
fc7,7122,2,2298,0
lego,7122,2,2298,0
lehmann,7122,2,2298,0
island,7122,2,2298,0
leuven,7122,2,2298,0
195,7122,2,2298,0
islam,7122,2,2298,0
aspiration,7122,2,2298,0
smarandache,7122,2,2298,0
2000s,7122,2,2298,0
fd,7122,2,2298,0
babel,7122,2,2298,0
auv,7122,2,2298,0
auvs,7122,2,2298,0
babbling,7122,2,2298,0
soms,7122,2,2298,0
fiedler,7122,2,2298,0
babble,7122,2,2298,0
fiducial,7122,2,2298,0
duplications,7122,2,2298,0
lds,7122,2,2298,0
b2c,7122,2,2298,0
smets,7122,2,2298,0
ldi,7122,2,2298,0
sometime,7122,2,2298,0
distorts,7122,2,2298,0
lang,7122,2,2298,0
solo,7122,2,2298,0
smo,7122,2,2298,0
dubins,7122,2,2298,0
lcf,7122,2,2298,0
availabilities,7122,2,2298,0
smolensky,7122,2,2298,0
smodels,7122,2,2298,0
ldcrf,7122,2,2298,0
solvability,7122,2,2298,0
smith,7122,2,2298,0
streamline,7122,2,2298,0
strand,7122,2,2298,0
smiles,7122,2,2298,0
str,7122,2,2298,0
intermittency,7122,2,2298,0
ava,7122,2,2298,0
ba,7122,2,2298,0
230,7122,2,2298,0
smote,7122,2,2298,0
snowden,7122,2,2298,0
dummy,7122,2,2298,0
freeways,7122,2,2298,0
witnesses,7122,2,2298,0
itl,7122,2,2298,0
langue,7122,2,2298,0
1993,7122,2,2298,0
axiomatizations,7122,2,2298,0
freezing,7122,2,2298,0
snake,7122,2,2298,0
ax,7122,2,2298,0
awkward,7122,2,2298,0
fiber,7122,2,2298,0
lap,7122,2,2298,0
wmns,7122,2,2298,0
lasted,7122,2,2298,0
strands,7122,2,2298,0
largescale,7122,2,2298,0
lars,7122,2,2298,0
jade,7122,2,2298,0
laptops,7122,2,2298,0
avec,7122,2,2298,0
dither,7122,2,2298,0
avian,7122,2,2298,0
strata,7122,2,2298,0
gaid,7122,2,2298,0
james,7122,2,2298,0
wlan,7122,2,2298,0
societies,7122,2,2298,0
softening,7122,2,2298,0
distracted,7122,2,2298,0
asic,7122,2,2298,0
legislative,7122,2,2298,0
isp,7122,2,2298,0
storyline,7122,2,2298,0
fv,7122,2,2298,0
2048,7122,2,2298,0
asvspoof,7122,2,2298,0
draft,7122,2,2298,0
20th,7122,2,2298,0
astonishing,7122,2,2298,0
kleinberg,7122,2,2298,0
dkp,7122,2,2298,0
sparsifying,7122,2,2298,0
labellers,7122,2,2298,0
spass,7122,2,2298,0
autism,7122,2,2298,0
frozen,7122,2,2298,0
fes,7122,2,2298,0
202,7122,2,2298,0
wiener,7122,2,2298,0
feat,7122,2,2298,0
2017a,7122,2,2298,0
dpns,7122,2,2298,0
sss,7122,2,2298,0
ssp,7122,2,2298,0
julia,7122,2,2298,0
atrial,7122,2,2298,0
drnns,7122,2,2298,0
ssds,7122,2,2298,0
judicious,7122,2,2298,0
ssd,7122,2,2298,0
downwards,7122,2,2298,0
katsuno,7122,2,2298,0
kasiviswanathan,7122,2,2298,0
featural,7122,2,2298,0
fertilization,7122,2,2298,0
ferry,7122,2,2298,0
dwell,7122,2,2298,0
soundtrack,7122,2,2298,0
lakes,7122,2,2298,0
gac,7122,2,2298,0
lake,7122,2,2298,0
jeffrey,7122,2,2298,0
withheld,7122,2,2298,0
frontend,7122,2,2298,0
spacecraft,7122,2,2298,0
assimilate,7122,2,2298,0
automates,7122,2,2298,0
jeopardize,7122,2,2298,0
stochasticnet,7122,2,2298,0
laf,7122,2,2298,0
stoc,7122,2,2298,0
stemmers,7122,2,2298,0
assesses,7122,2,2298,0
diversification,7122,2,2298,0
jazz,7122,2,2298,0
dtmc,7122,2,2298,0
stopped,7122,2,2298,0
autoencoding,7122,2,2298,0
withdraw,7122,2,2298,0
jibiki,7122,2,2298,0
jitter,7122,2,2298,0
dlv,7122,2,2298,0
fern,7122,2,2298,0
dlps,7122,2,2298,0
ferns,7122,2,2298,0
fscs,7122,2,2298,0
dsc,7122,2,2298,0
speaks,7122,2,2298,0
fea,7122,2,2298,0
stare,7122,2,2298,0
drilling,7122,2,2298,0
asystem,7122,2,2298,0
droplet,7122,2,2298,0
squeaky,7122,2,2298,0
wikipedias,7122,2,2298,0
2014b,7122,2,2298,0
src,7122,2,2298,0
wildcards,7122,2,2298,0
sroiq,7122,2,2298,0
srs,7122,2,2298,0
february,7122,2,2298,0
stealthy,7122,2,2298,0
downsampling,7122,2,2298,0
asti,7122,2,2298,0
jrip,7122,2,2298,0
kick,7122,2,2298,0
journey,7122,2,2298,0
feasibly,7122,2,2298,0
wikis,7122,2,2298,0
stops,7122,2,2298,0
stan,7122,2,2298,0
diversely,7122,2,2298,0
leagues,7122,2,2298,0
backing,7122,2,2298,0
disseminate,7122,2,2298,0
strip,7122,2,2298,0
gambling,7122,2,2298,0
dissection,7122,2,2298,0
legendre,7122,2,2298,0
struggles,7122,2,2298,0
disruption,7122,2,2298,0
legislation,7122,2,2298,0
isr,7122,2,2298,0
dvs,7122,2,2298,0
kleene,7122,2,2298,0
spohn,7122,2,2298,0
attractions,7122,2,2298,0
atlas,7122,2,2298,0
futhermore,7122,2,2298,0
wholly,7122,2,2298,0
stakeholder,7122,2,2298,0
drf,7122,2,2298,0
asymptote,7122,2,2298,0
staging,7122,2,2298,0
justifiable,7122,2,2298,0
kaldi,7122,2,2298,0
staged,7122,2,2298,0
kanade,7122,2,2298,0
kannada,7122,2,2298,0
kannan,7122,2,2298,0
kantorovich,7122,2,2298,0
atl,7122,2,2298,0
ssc,7122,2,2298,0
kit,7122,2,2298,0
fullest,7122,2,2298,0
kill,7122,2,2298,0
drqn,7122,2,2298,0
g2p,7122,2,2298,0
kilometres,7122,2,2298,0
kim,7122,2,2298,0
wildlife,7122,2,2298,0
attenuation,7122,2,2298,0
spotter,7122,2,2298,0
dopamine,7122,2,2298,0
spoofed,7122,2,2298,0
doom,7122,2,2298,0
assure,7122,2,2298,0
donsvic,7122,2,2298,0
175,7122,2,2298,0
staggering,7122,2,2298,0
simile,7122,2,2298,0
heater,7122,2,2298,0
underway,7122,2,2298,0
underwent,7122,2,2298,0
heatmaps,7122,2,2298,0
heatmap,7122,2,2298,0
accommodation,7122,2,2298,0
heaters,7122,2,2298,0
heat,7122,2,2298,0
90x,7122,2,2298,0
etymological,7122,2,2298,0
hears,7122,2,2298,0
hearing,7122,2,2298,0
undo,7122,2,2298,0
headwords,7122,2,2298,0
unemployment,7122,2,2298,0
undertook,7122,2,2298,0
undertaking,7122,2,2298,0
heckerman,7122,2,2298,0
eval,7122,2,2298,0
hd,7122,2,2298,0
h_,7122,2,2298,0
unipartite,7122,2,2298,0
uphill,7122,2,2298,0
hate,7122,2,2298,0
eventualities,7122,2,2298,0
hausa,7122,2,2298,0
unintentionally,7122,2,2298,0
havasi,7122,2,2298,0
uninformed,7122,2,2298,0
uplift,7122,2,2298,0
haven,7122,2,2298,0
upwards,7122,2,2298,0
unequal,7122,2,2298,0
unevenly,7122,2,2298,0
992,7122,2,2298,0
handbook,7122,2,2298,0
abdominal,7122,2,2298,0
abdomen,7122,2,2298,0
abcdsat,7122,2,2298,0
unsolicited,7122,2,2298,0
unsurprisingly,7122,2,2298,0
a_1,7122,2,2298,0
abide,7122,2,2298,0
evacuation,7122,2,2298,0
unpooling,7122,2,2298,0
unorganized,7122,2,2298,0
_2,7122,2,2298,0
hasneto,7122,2,2298,0
excludes,7122,2,2298,0
hacker,7122,2,2298,0
ham,7122,2,2298,0
unsatisfiability,7122,2,2298,0
unsat,7122,2,2298,0
_f,7122,2,2298,0
harmonize,7122,2,2298,0
har,7122,2,2298,0
unreported,7122,2,2298,0
exaction,7122,2,2298,0
abnormally,7122,2,2298,0
unreal,7122,2,2298,0
untested,7122,2,2298,0
harmless,7122,2,2298,0
absa,7122,2,2298,0
habitats,7122,2,2298,0
gulf,7122,2,2298,0
unfamiliar,7122,2,2298,0
unexpectedly,7122,2,2298,0
h2o,7122,2,2298,0
evening,7122,2,2298,0
executives,7122,2,2298,0
i2b2,7122,2,2298,0
ice,7122,2,2298,0
explorer,7122,2,2298,0
africa,7122,2,2298,0
enlarge,7122,2,2298,0
iaa,7122,2,2298,0
enlarged,7122,2,2298,0
enn,7122,2,2298,0
eve,7122,2,2298,0
vigilance,7122,2,2298,0
transh,7122,2,2298,0
gpomdp,7122,2,2298,0
transitional,7122,2,2298,0
hypervolume,7122,2,2298,0
iclp,7122,2,2298,0
afs,7122,2,2298,0
transcribe,7122,2,2298,0
vin,7122,2,2298,0
trailing,7122,2,2298,0
trailer,7122,2,2298,0
iccv,7122,2,2298,0
traded,7122,2,2298,0
icdar,7122,2,2298,0
traction,7122,2,2298,0
agmfi,7122,2,2298,0
tor,7122,2,2298,0
tops,7122,2,2298,0
encountering,7122,2,2298,0
airlines,7122,2,2298,0
airplane,7122,2,2298,0
airports,7122,2,2298,0
ij,7122,2,2298,0
tory,7122,2,2298,0
endows,7122,2,2298,0
tothe,7122,2,2298,0
aggravates,7122,2,2298,0
hc,7122,2,2298,0
hcf,7122,2,2298,0
uptake,7122,2,2298,0
unforeseen,7122,2,2298,0
unfolds,7122,2,2298,0
upto,7122,2,2298,0
uptodate,7122,2,2298,0
turbulent,7122,2,2298,0
homomorphisms,7122,2,2298,0
emulator,7122,2,2298,0
icons,7122,2,2298,0
ics,7122,2,2298,0
icub,7122,2,2298,0
icus,7122,2,2298,0
toxic,7122,2,2298,0
visualised,7122,2,2298,0
got,7122,2,2298,0
towns,7122,2,2298,0
tow,7122,2,2298,0
tournaments,7122,2,2298,0
tourists,7122,2,2298,0
tourism,7122,2,2298,0
virtues,7122,2,2298,0
gop,7122,2,2298,0
enemy,7122,2,2298,0
aggregator,7122,2,2298,0
visionary,7122,2,2298,0
endurance,7122,2,2298,0
visualisations,7122,2,2298,0
iden,7122,2,2298,0
hackers,7122,2,2298,0
evidently,7122,2,2298,0
goddard,7122,2,2298,0
hides,7122,2,2298,0
unaddressed,7122,2,2298,0
unambiguously,7122,2,2298,0
esn,7122,2,2298,0
802,7122,2,2298,0
validations,7122,2,2298,0
hierarchal,7122,2,2298,0
acl2,7122,2,2298,0
valences,7122,2,2298,0
espe,7122,2,2298,0
esport,7122,2,2298,0
hf,7122,2,2298,0
unawareness,7122,2,2298,0
unchaining,7122,2,2298,0
heterophily,7122,2,2298,0
expandable,7122,2,2298,0
gsp,7122,2,2298,0
underpinned,7122,2,2298,0
exim,7122,2,2298,0
ethernet,7122,2,2298,0
guessed,7122,2,2298,0
usfd,7122,2,2298,0
underpins,7122,2,2298,0
helpdesk,7122,2,2298,0
guaranties,7122,2,2298,0
undecided,7122,2,2298,0
helsinki,7122,2,2298,0
guages,7122,2,2298,0
hen,7122,2,2298,0
henceforth,7122,2,2298,0
undermine,7122,2,2298,0
underly,7122,2,2298,0
uncompressed,7122,2,2298,0
hesitant,7122,2,2298,0
unmodified,7122,2,2298,0
supervising,7122,2,2298,0
appreciable,7122,2,2298,0
3000,7122,2,2298,0
supplanted,7122,2,2298,0
efi,7122,2,2298,0
integrative,7122,2,2298,0
suppressing,7122,2,2298,0
effectors,7122,2,2298,0
hertz,7122,2,2298,0
effector,7122,2,2298,0
effectivity,7122,2,2298,0
internals,7122,2,2298,0
arabs,7122,2,2298,0
lif,7122,2,2298,0
arab,7122,2,2298,0
supervisions,7122,2,2298,0
supervise,7122,2,2298,0
superficial,7122,2,2298,0
appreciation,7122,2,2298,0
weaning,7122,2,2298,0
intentional,7122,2,2298,0
intentionality,7122,2,2298,0
interacted,7122,2,2298,0
approximability,7122,2,2298,0
superintelligences,7122,2,2298,0
superhuman,7122,2,2298,0
interactivity,7122,2,2298,0
superfluous,7122,2,2298,0
826,7122,2,2298,0
vacuous,7122,2,2298,0
herself,7122,2,2298,0
herskovits,7122,2,2298,0
undergraduate,7122,2,2298,0
hepatitis,7122,2,2298,0
herd,7122,2,2298,0
hip,7122,2,2298,0
histological,7122,2,2298,0
uga,7122,2,2298,0
ugas,7122,2,2298,0
vault,7122,2,2298,0
vascular,7122,2,2298,0
greenhouse,7122,2,2298,0
expenditures,7122,2,2298,0
estate,7122,2,2298,0
775,7122,2,2298,0
ukraine,7122,2,2298,0
erroneously,7122,2,2298,0
vardi,7122,2,2298,0
hindering,7122,2,2298,0
himself,7122,2,2298,0
histopathology,7122,2,2298,0
accompanies,7122,2,2298,0
homomorphism,7122,2,2298,0
exclusiveness,7122,2,2298,0
untranscribed,7122,2,2298,0
_0,7122,2,2298,0
absorbed,7122,2,2298,0
harper,7122,2,2298,0
unused,7122,2,2298,0
evolutive,7122,2,2298,0
halfspace,7122,2,2298,0
unveiling,7122,2,2298,0
unveils,7122,2,2298,0
excitement,7122,2,2298,0
evoking,7122,2,2298,0
harvest,7122,2,2298,0
harvested,7122,2,2298,0
hillary,7122,2,2298,0
expansive,7122,2,2298,0
ultrasound,7122,2,2298,0
tweeter,7122,2,2298,0
undeciphered,7122,2,2298,0
unadapted,7122,2,2298,0
highlevel,7122,2,2298,0
heel,7122,2,2298,0
7th,7122,2,2298,0
erent,7122,2,2298,0
ho,7122,2,2298,0
erased,7122,2,2298,0
74xxx,7122,2,2298,0
adams,7122,2,2298,0
typographical,7122,2,2298,0
addiction,7122,2,2298,0
equi,7122,2,2298,0
holonomic,7122,2,2298,0
gravity,7122,2,2298,0
uma,7122,2,2298,0
holy,7122,2,2298,0
70k,7122,2,2298,0
tweak,7122,2,2298,0
homeless,7122,2,2298,0
equating,7122,2,2298,0
homeostasis,7122,2,2298,0
vein,7122,2,2298,0
homogenous,7122,2,2298,0
homographs,7122,2,2298,0
veins,7122,2,2298,0
hk,7122,2,2298,0
ucsc,7122,2,2298,0
791,7122,2,2298,0
7k,7122,2,2298,0
airspace,7122,2,2298,0
acoustical,7122,2,2298,0
enclosure,7122,2,2298,0
sentient,7122,2,2298,0
xt,7122,2,2298,0
firefly,7122,2,2298,0
lrta,7122,2,2298,0
sensations,7122,2,2298,0
digitally,7122,2,2298,0
lookups,7122,2,2298,0
locomotive,7122,2,2298,0
xes,7122,2,2298,0
believability,7122,2,2298,0
belgium,7122,2,2298,0
belgian,7122,2,2298,0
locfaults,7122,2,2298,0
bel,7122,2,2298,0
formalised,7122,2,2298,0
lsb,7122,2,2298,0
lsi,7122,2,2298,0
forefront,7122,2,2298,0
sekine,7122,2,2298,0
dictating,7122,2,2298,0
xu,7122,2,2298,0
125,7122,2,2298,0
forearm,7122,2,2298,0
fore,7122,2,2298,0
y0,7122,2,2298,0
dichotomies,7122,2,2298,0
seeming,7122,2,2298,0
diarization,7122,2,2298,0
sedol,7122,2,2298,0
y1,7122,2,2298,0
lugosi,7122,2,2298,0
dif,7122,2,2298,0
sexist,7122,2,2298,0
formality,7122,2,2298,0
loveland,7122,2,2298,0
fingerspelling,7122,2,2298,0
dilemmas,7122,2,2298,0
dimacs,7122,2,2298,0
loglinear,7122,2,2298,0
xitsonga,7122,2,2298,0
benders,7122,2,2298,0
sequel,7122,2,2298,0
ben,7122,2,2298,0
begs,7122,2,2298,0
logiql,7122,2,2298,0
logicblox,7122,2,2298,0
sequencers,7122,2,2298,0
fingerspelled,7122,2,2298,0
ser,7122,2,2298,0
xilinx,7122,2,2298,0
seo,7122,2,2298,0
138,7122,2,2298,0
benevolent,7122,2,2298,0
finishes,7122,2,2298,0
longest,7122,2,2298,0
sentimental,7122,2,2298,0
shadows,7122,2,2298,0
dipole,7122,2,2298,0
1536,7122,2,2298,0
shacl,7122,2,2298,0
lmf,7122,2,2298,0
lns,7122,2,2298,0
bedroom,7122,2,2298,0
150k,7122,2,2298,0
1500,7122,2,2298,0
localised,7122,2,2298,0
beginnings,7122,2,2298,0
forensic,7122,2,2298,0
senones,7122,2,2298,0
serially,7122,2,2298,0
fosters,7122,2,2298,0
silhouettes,7122,2,2298,0
155,7122,2,2298,0
silhouette,7122,2,2298,0
shrunk,7122,2,2298,0
batteries,7122,2,2298,0
shwartz,7122,2,2298,0
bat,7122,2,2298,0
244,7122,2,2298,0
basins,7122,2,2298,0
wright,7122,2,2298,0
sidewalks,7122,2,2298,0
sification,7122,2,2298,0
limb,7122,2,2298,0
sighthound,7122,2,2298,0
lexstat,7122,2,2298,0
disguise,7122,2,2298,0
films,7122,2,2298,0
lia,7122,2,2298,0
liability,7122,2,2298,0
sindhi,7122,2,2298,0
diseased,7122,2,2298,0
lib,7122,2,2298,0
liberal,7122,2,2298,0
worsens,7122,2,2298,0
fpa,7122,2,2298,0
librispeech,7122,2,2298,0
licence,7122,2,2298,0
licenses,7122,2,2298,0
illinois,7122,2,2298,0
lid,7122,2,2298,0
discsp,7122,2,2298,0
sigmoidal,7122,2,2298,0
liked,7122,2,2298,0
digi,7122,2,2298,0
lottery,7122,2,2298,0
bfo,7122,2,2298,0
bfe,7122,2,2298,0
bfa,7122,2,2298,0
12x,7122,2,2298,0
love,7122,2,2298,0
diffuse,7122,2,2298,0
lotteries,7122,2,2298,0
180,7122,2,2298,0
betting,7122,2,2298,0
bets,7122,2,2298,0
lossless,7122,2,2298,0
135,7122,2,2298,0
semitic,7122,2,2298,0
finishing,7122,2,2298,0
lpa,7122,2,2298,0
130,7122,2,2298,0
fir,7122,2,2298,0
foreseen,7122,2,2298,0
xr,7122,2,2298,0
selfishness,7122,2,2298,0
disabilities,7122,2,2298,0
lumiere,7122,2,2298,0
discriminates,7122,2,2298,0
barter,7122,2,2298,0
foveations,7122,2,2298,0
signify,7122,2,2298,0
foveation,7122,2,2298,0
lightly,7122,2,2298,0
discretizing,7122,2,2298,0
signers,7122,2,2298,0
wow,7122,2,2298,0
logemann,7122,2,2298,0
bfs,7122,2,2298,0
isa,7122,2,2298,0
hovering,7122,2,2298,0
envyfreeness,7122,2,2298,0
hrc,7122,2,2298,0
hr,7122,2,2298,0
trustworthiness,7122,2,2298,0
truszczynski,7122,2,2298,0
howard,7122,2,2298,0
trimmed,7122,2,2298,0
envisioned,7122,2,2298,0
turbofan,7122,2,2298,0
afford,7122,2,2298,0
hypertree,7122,2,2298,0
vivid,7122,2,2298,0
tokenized,7122,2,2298,0
tokenizing,7122,2,2298,0
hrl,7122,2,2298,0
venues,7122,2,2298,0
honeypot,7122,2,2298,0
hub,7122,2,2298,0
homoscedasticity,7122,2,2298,0
admissibility,7122,2,2298,0
households,7122,2,2298,0
grants,7122,2,2298,0
verbalization,7122,2,2298,0
trips,7122,2,2298,0
adtw,7122,2,2298,0
trump,7122,2,2298,0
enumerates,7122,2,2298,0
trouble,7122,2,2298,0
granules,7122,2,2298,0
truck,7122,2,2298,0
ht,7122,2,2298,0
hsr,7122,2,2298,0
ignorant,7122,2,2298,0
visualising,7122,2,2298,0
tolerated,7122,2,2298,0
enact,7122,2,2298,0
aips,7122,2,2298,0
timeliness,7122,2,2298,0
5000,7122,2,2298,0
imageability,7122,2,2298,0
timestamped,7122,2,2298,0
gmv,7122,2,2298,0
503,7122,2,2298,0
aide,7122,2,2298,0
50x,7122,2,2298,0
enacting,7122,2,2298,0
alan,7122,2,2298,0
aa,7122,2,2298,0
enactment,7122,2,2298,0
encapsulation,7122,2,2298,0
aiml,7122,2,2298,0
tonal,7122,2,2298,0
topologically,7122,2,2298,0
goldszmidt,7122,2,2298,0
endorses,7122,2,2298,0
topically,7122,2,2298,0
idiosyncratic,7122,2,2298,0
idle,7122,2,2298,0
idp,7122,2,2298,0
agrees,7122,2,2298,0
toolboxes,7122,2,2298,0
iemocap,7122,2,2298,0
ifc,7122,2,2298,0
511,7122,2,2298,0
ahp,7122,2,2298,0
toll,7122,2,2298,0
aic,7122,2,2298,0
honey,7122,2,2298,0
ahmm,7122,2,2298,0
epitomic,7122,2,2298,0
hypersphere,7122,2,2298,0
trie,7122,2,2298,0
verbosity,7122,2,2298,0
adverbial,7122,2,2298,0
af,7122,2,2298,0
hydraulic,7122,2,2298,0
vietnam,7122,2,2298,0
transliterating,7122,2,2298,0
trap,7122,2,2298,0
hyperresolution,7122,2,2298,0
transmissions,7122,2,2298,0
vienna,7122,2,2298,0
5th,7122,2,2298,0
hyperlinks,7122,2,2298,0
transpositions,7122,2,2298,0
entrance,7122,2,2298,0
triad,7122,2,2298,0
advisor,7122,2,2298,0
trellis,7122,2,2298,0
hurdles,7122,2,2298,0
advisors,7122,2,2298,0
advocated,7122,2,2298,0
verifier,7122,2,2298,0
ae,7122,2,2298,0
entertains,7122,2,2298,0
grains,7122,2,2298,0
treelike,7122,2,2298,0
618,7122,2,2298,0
entertain,7122,2,2298,0
tumours,7122,2,2298,0
612,7122,2,2298,0
explode,7122,2,2298,0
transr,7122,2,2298,0
hunt,7122,2,2298,0
trapezoidal,7122,2,2298,0
hosts,7122,2,2298,0
vendor,7122,2,2298,0
tumors,7122,2,2298,0
trapping,7122,2,2298,0
epitomes,7122,2,2298,0
hoping,7122,2,2298,0
vendors,7122,2,2298,0
hotspots,7122,2,2298,0
graphoids,7122,2,2298,0
adjoining,7122,2,2298,0
tt,7122,2,2298,0
tsne,7122,2,2298,0
administer,7122,2,2298,0
administered,7122,2,2298,0
6x,7122,2,2298,0
tsitsiklis,7122,2,2298,0
602,7122,2,2298,0
irs,7122,2,2298,0
hyperbolic,7122,2,2298,0
hyperactivity,7122,2,2298,0
ventral,7122,2,2298,0
grader,7122,2,2298,0
hoped,7122,2,2298,0
hopeful,7122,2,2298,0
trigrams,7122,2,2298,0
entropies,7122,2,2298,0
tseitin,7122,2,2298,0
hypertableau,7122,2,2298,0
epigraphical,7122,2,2298,0
diversities,7123,1,2298,0
dclm,7123,1,2298,0
automatized,7123,1,2298,0
divert,7123,1,2298,0
capably,7123,1,2298,0
automatization,7123,1,2298,0
automatism,7123,1,2298,0
dcmdps,7123,1,2298,0
dcm,7123,1,2298,0
divine,7123,1,2298,0
autonomic,7123,1,2298,0
automatable,7123,1,2298,0
autodock,7123,1,2298,0
dcisomap,7123,1,2298,0
divisibility,7123,1,2298,0
capacitor,7123,1,2298,0
autocorrelations,7123,1,2298,0
divtopkshapelets,7123,1,2298,0
autodidactic,7123,1,2298,0
autocorrelated,7123,1,2298,0
disciple,7123,1,2298,0
capables,7123,1,2298,0
automatons,7123,1,2298,0
decompression,7123,1,2298,0
divnet,7123,1,2298,0
businessprocesses,7123,1,2298,0
bay,7123,1,2298,0
burstiness,7123,1,2298,0
bayesdb,7123,1,2298,0
decongestion,7123,1,2298,0
bushfire,7123,1,2298,0
bazinga,7123,1,2298,0
decorrelating,7123,1,2298,0
bayesopt,7123,1,2298,0
discharged,7123,1,2298,0
bayesseg,7123,1,2298,0
decpomdps,7123,1,2298,0
bayesiannetworks,7123,1,2298,0
directedness,7123,1,2298,0
dispositions,7123,1,2298,0
disproportionately,7123,1,2298,0
diversions,7123,1,2298,0
capacit,7123,1,2298,0
cap,7123,1,2298,0
divisor,7123,1,2298,0
divisive,7123,1,2298,0
dizzying,7123,1,2298,0
diverged,7123,1,2298,0
canon,7123,1,2298,0
autoregression,7123,1,2298,0
autosummeng,7123,1,2298,0
autre,7123,1,2298,0
avail,7123,1,2298,0
dcr,7123,1,2298,0
cantor,7123,1,2298,0
dcrc,7123,1,2298,0
cantonese,7123,1,2298,0
avaialbe,7123,1,2298,0
canonically,7123,1,2298,0
aux,7123,1,2298,0
baum,7123,1,2298,0
docker,7123,1,2298,0
autocorrections,7123,1,2298,0
autoconvolutional,7123,1,2298,0
dj,7123,1,2298,0
dcutlu,7123,1,2298,0
candidacy,7123,1,2298,0
candies,7123,1,2298,0
avatar,7123,1,2298,0
autoender,7123,1,2298,0
autogenerating,7123,1,2298,0
automakers,7123,1,2298,0
divshapelm,7123,1,2298,0
autonomically,7123,1,2298,0
diversion,7123,1,2298,0
autopsy,7123,1,2298,0
dct,7123,1,2298,0
canmimica,7123,1,2298,0
disunification,7123,1,2298,0
diveregence,7123,1,2298,0
dive,7123,1,2298,0
diva,7123,1,2298,0
dcsp,7123,1,2298,0
diuretics,7123,1,2298,0
dittmer,7123,1,2298,0
dcwrnn,7123,1,2298,0
dita,7123,1,2298,0
discerned,7123,1,2298,0
behavlets,7123,1,2298,0
decremental,7123,1,2298,0
buildup,7123,1,2298,0
behaviourally,7123,1,2298,0
deepfool,7123,1,2298,0
directing,7123,1,2298,0
belbin,7123,1,2298,0
behaviorally,7123,1,2298,0
bcla,7123,1,2298,0
bef,7123,1,2298,0
beeradvocate,7123,1,2298,0
bulletins,7123,1,2298,0
deepconn,7123,1,2298,0
becomputed,7123,1,2298,0
deepdis,7123,1,2298,0
deepen,7123,1,2298,0
dirs,7123,1,2298,0
beetz,7123,1,2298,0
beddings,7123,1,2298,0
bedrock,7123,1,2298,0
bulky,7123,1,2298,0
bedside,7123,1,2298,0
deepest,7123,1,2298,0
buhrman,7123,1,2298,0
bbss,7123,1,2298,0
builders,7123,1,2298,0
burdened,7123,1,2298,0
disassembled,7123,1,2298,0
bureau,7123,1,2298,0
doc,7123,1,2298,0
bcubed,7123,1,2298,0
bundling,7123,1,2298,0
bddjlu,7123,1,2298,0
deducible,7123,1,2298,0
deducted,7123,1,2298,0
disappearance,7123,1,2298,0
disappear,7123,1,2298,0
deduces,7123,1,2298,0
bearable,7123,1,2298,0
bulls,7123,1,2298,0
beauty,7123,1,2298,0
befor,7123,1,2298,0
directlingam,7123,1,2298,0
began,7123,1,2298,0
beginners,7123,1,2298,0
beencompared,7123,1,2298,0
beer,7123,1,2298,0
